
> fancy-strategy@1.0.0 ai:train
> UV_THREADPOOL_SIZE=16 node src/ai/train.js binance_ethusdc

Reading 10281524040 bytes into memory...
Read progress: 524288000/10281524040 (5.1%)
Read progress: 1048576000/10281524040 (10.2%)
Read progress: 1572864000/10281524040 (15.3%)
Read progress: 2097152000/10281524040 (20.4%)
Read progress: 2621440000/10281524040 (25.5%)
Read progress: 3145728000/10281524040 (30.6%)
Read progress: 3670016000/10281524040 (35.7%)
Read progress: 4194304000/10281524040 (40.8%)
Read progress: 4718592000/10281524040 (45.9%)
Read progress: 5242880000/10281524040 (51.0%)
Read progress: 5767168000/10281524040 (56.1%)
Read progress: 6291456000/10281524040 (61.2%)
Read progress: 6815744000/10281524040 (66.3%)
Read progress: 7340032000/10281524040 (71.4%)
Read progress: 7864320000/10281524040 (76.5%)
Read progress: 8388608000/10281524040 (81.6%)
Read progress: 8912896000/10281524040 (86.7%)
Read progress: 9437184000/10281524040 (91.8%)
Read progress: 9961472000/10281524040 (96.9%)
Read progress: 10281524040/10281524040 (100.0%)
Successfully read all 10281524040 bytes
First 16 bytes: c770c000000000c048859a645ecf0500
Middle 16 bytes: 0acf98405eba490c022bef3f8e1ebfb7
Failed to load model from /Users/shiretu/work/crypto/models/binance_ethusdc/tf/model.json: Error: Path /Users/shiretu/work/crypto/models/binance_ethusdc/tf/model.json does not exist: loading failed. Creating a new one.
Sample 000213 | idx 1137921 | Trade 035703366 | Candle 028723174 | Loss 153.200470 | MAE 12.341141 | MSE 153.200470 | Buy -0.0177/53 | Sell 0.0200/53 | TradesCount 9252
Sample 000214 | idx 1404679 | Trade 066237458 | Candle 028990138 | Loss 6.771511 | MAE 2.425278 | MSE 6.771511 | Buy -0.0114/119 | Sell 0.0119/120 | TradesCount 12291
Sample 000216 | idx 1585372 | Trade 170408676 | Candle 029170834 | Loss 141.736359 | MAE 11.749201 | MSE 141.736359 | Buy -0.0074/120 | Sell 0.0076/119 | TradesCount 132523
Sample 000217 | idx  346512 | Trade 010417616 | Candle 027621366 | Loss 71.267410 | MAE 8.343309 | MSE 71.267410 | Buy -0.0084/120 | Sell 0.0076/119 | TradesCount 24796
Sample 000221 | idx  330192 | Trade 009514121 | Candle 027605022 | Loss 44.423958 | MAE 5.694724 | MSE 44.423958 | Buy 0.0045/119 | Sell -0.0038/120 | TradesCount 6191
Sample 000223 | idx 1153494 | Trade 036532955 | Candle 028738776 | Loss 99.992912 | MAE 9.787570 | MSE 99.992912 | Buy 0.0021/119 | Sell -0.0015/120 | TradesCount 11785
Sample 000224 | idx  393663 | Trade 013331342 | Candle 027668533 | Loss 25.456242 | MAE 3.593848 | MSE 25.456242 | Buy 0.0078/120 | Sell -0.0101/119 | TradesCount 8753
Sample 000227 | idx 1295097 | Trade 050878023 | Candle 028880551 | Loss 4.182557 | MAE 2.036240 | MSE 4.182557 | Buy -0.0035/120 | Sell 0.0037/119 | TradesCount 24579
Sample 000230 | idx  969125 | Trade 023807081 | Candle 028552824 | Loss 257.226166 | MAE 14.719580 | MSE 257.226166 | Buy -0.0113/119 | Sell 0.0123/120 | TradesCount 6058
Sample 000231 | idx 1252109 | Trade 043951939 | Candle 028837549 | Loss 19.552635 | MAE 4.411664 | MSE 19.552635 | Buy 0.0097/119 | Sell -0.0095/120 | TradesCount 11919
Sample 000232 | idx 1000898 | Trade 024661711 | Candle 028584734 | Loss 24.194969 | MAE 4.912851 | MSE 24.194969 | Buy -0.0039/119 | Sell 0.0038/120 | TradesCount 7500
Sample 000233 | idx  424982 | Trade 015056275 | Candle 027699878 | Loss 57.981129 | MAE 7.262356 | MSE 57.981129 | Buy 0.0009/120 | Sell -0.0101/119 | TradesCount 9464
Sample 000238 | idx  389884 | Trade 013153795 | Candle 027664749 | Loss 349.004547 | MAE 16.270618 | MSE 349.004547 | Buy 0.0072/120 | Sell -0.0066/119 | TradesCount 4324
Sample 000239 | idx 1216106 | Trade 041717964 | Candle 028801483 | Loss 22.603043 | MAE 4.229364 | MSE 22.603043 | Buy 0.0061/120 | Sell -0.0060/119 | TradesCount 5791
Sample 000240 | idx  453684 | Trade 016232796 | Candle 027728684 | Loss 16.422407 | MAE 4.043507 | MSE 16.422407 | Buy -0.0045/119 | Sell 0.0047/120 | TradesCount 4293
Sample 000241 | idx 1641019 | Trade 192061703 | Candle 029226481 | Loss 13.962555 | MAE 3.561419 | MSE 13.962555 | Buy -0.0003/119 | Sell 0.0005/120 | TradesCount 111329
Sample 000242 | idx 1509489 | Trade 136176340 | Candle 029094951 | Loss 1253.448730 | MAE 35.371552 | MSE 1253.448730 | Buy 0.0200/103 | Sell -0.0195/103 | TradesCount 108982
Sample 000244 | idx 1030060 | Trade 025986089 | Candle 028614282 | Loss 11.302211 | MAE 3.238988 | MSE 11.302211 | Buy 0.0032/119 | Sell -0.0031/120 | TradesCount 10103
Sample 000249 | idx 1221875 | Trade 041946240 | Candle 028807271 | Loss 2.261413 | MAE 1.316951 | MSE 2.261413 | Buy 0.0020/119 | Sell -0.0020/120 | TradesCount 9609
Sample 000250 | idx 1303489 | Trade 052019344 | Candle 028888943 | Loss 641.609863 | MAE 25.330015 | MSE 641.609863 | Buy -0.0025/120 | Sell 0.0020/119 | TradesCount 53549
Sample 000251 | idx  213322 | Trade 003710611 | Candle 027487492 | Loss 199.633530 | MAE 11.135011 | MSE 199.633530 | Buy -0.0101/90 | Sell -0.0106/90 | TradesCount 15835
Sample 000252 | idx  354406 | Trade 010868694 | Candle 027629263 | Loss 2.447551 | MAE 1.564313 | MSE 2.447551 | Buy -0.0102/119 | Sell 0.0102/120 | TradesCount 12696
Sample 000256 | idx 1266184 | Trade 045767039 | Candle 028851638 | Loss 0.032301 | MAE 0.174336 | MSE 0.032301 | Buy 0.0010/120 | Sell -0.0008/119 | TradesCount 24674
Sample 000257 | idx  213925 | Trade 003733248 | Candle 027488095 | Loss 0.575397 | MAE 0.539899 | MSE 0.575397 | Buy 0.0031/119 | Sell -0.0031/120 | TradesCount 7197
Sample 000258 | idx 1689417 | Trade 219656569 | Candle 029274879 | Loss 147.248825 | MAE 11.242926 | MSE 147.248825 | Buy 0.0007/119 | Sell 0.0002/120 | TradesCount 70694
Sample 000259 | idx 1305039 | Trade 052372134 | Candle 028890493 | Loss 1237.549927 | MAE 35.034851 | MSE 1237.549927 | Buy 0.0200/48 | Sell -0.0192/48 | TradesCount 78796
Sample 000260 | idx  294853 | Trade 006977564 | Candle 027569646 | Loss 268.269806 | MAE 14.012385 | MSE 268.269806 | Buy -0.0020/119 | Sell 0.0028/120 | TradesCount 16343
Sample 000263 | idx  387901 | Trade 013095609 | Candle 027662762 | Loss 4.606802 | MAE 1.880901 | MSE 4.606802 | Buy 0.0039/119 | Sell -0.0039/120 | TradesCount 5826
Sample 000265 | idx 1370690 | Trade 060865021 | Candle 028956148 | Loss 137.251129 | MAE 11.378757 | MSE 137.251129 | Buy 0.0034/119 | Sell -0.0022/120 | TradesCount 69993
Sample 000266 | idx 1584506 | Trade 170123305 | Candle 029169968 | Loss 1.214526 | MAE 1.028319 | MSE 1.214526 | Buy 0.0026/119 | Sell -0.0022/120 | TradesCount 55907
Sample 000267 | idx 1108449 | Trade 031987842 | Candle 028693681 | Loss 58.707756 | MAE 7.533011 | MSE 58.707756 | Buy 0.0007/120 | Sell -0.0008/119 | TradesCount 22615
Sample 000268 | idx 1000619 | Trade 024652589 | Candle 028584455 | Loss 59.981335 | MAE 6.751734 | MSE 59.981335 | Buy -0.0102/119 | Sell 0.0075/120 | TradesCount 8004
Sample 000271 | idx 1671320 | Trade 209165454 | Candle 029256782 | Loss 88.361397 | MAE 9.186964 | MSE 88.361397 | Buy 0.0130/120 | Sell -0.0129/119 | TradesCount 71719
Sample 000273 | idx 1371754 | Trade 061164066 | Candle 028957212 | Loss 89.538658 | MAE 7.829741 | MSE 89.538658 | Buy 0.0073/120 | Sell -0.0076/119 | TradesCount 31530
Sample 000275 | idx 1379233 | Trade 061973794 | Candle 028964692 | Loss 156.262970 | MAE 8.998244 | MSE 156.262970 | Buy 0.0001/120 | Sell -0.0000/119 | TradesCount 10158
Sample 000278 | idx 1346170 | Trade 057487691 | Candle 028931626 | Loss 39.767372 | MAE 5.536472 | MSE 39.767372 | Buy 0.0138/119 | Sell -0.0134/120 | TradesCount 11657
Sample 000279 | idx 1568620 | Trade 164584951 | Candle 029154082 | Loss 0.985426 | MAE 0.719793 | MSE 0.985426 | Buy 0.0008/120 | Sell 0.0005/119 | TradesCount 40084
Sample 000280 | idx 1424717 | Trade 068876507 | Candle 029010179 | Loss 6.044737 | MAE 2.138598 | MSE 6.044737 | Buy -0.0169/119 | Sell 0.0169/120 | TradesCount 40588
Sample 000281 | idx  837532 | Trade 020958812 | Candle 028418172 | Loss 214.271912 | MAE 12.717716 | MSE 214.271912 | Buy -0.0100/119 | Sell -0.0018/120 | TradesCount 11610
Sample 000282 | idx 1491047 | Trade 121762067 | Candle 029076509 | Loss 0.019764 | MAE 0.123249 | MSE 0.019764 | Buy -0.0104/120 | Sell 0.0104/119 | TradesCount 273843
Sample 000285 | idx  315224 | Trade 008527037 | Candle 027590051 | Loss 175.951660 | MAE 13.042810 | MSE 175.951660 | Buy -0.0178/59 | Sell 0.0200/59 | TradesCount 11057
Sample 000286 | idx 1693734 | Trade 220804149 | Candle 029279196 | Loss 902.677917 | MAE 29.392851 | MSE 902.677917 | Buy 0.0064/119 | Sell -0.0063/120 | TradesCount 74401
Sample 000287 | idx 1626317 | Trade 181750694 | Candle 029211779 | Loss 3.352298 | MAE 1.821800 | MSE 3.352298 | Buy -0.0101/119 | Sell 0.0041/120 | TradesCount 75121
Sample 000288 | idx 1501738 | Trade 129232396 | Candle 029087200 | Loss 84.642036 | MAE 9.154699 | MSE 84.642036 | Buy -0.0016/120 | Sell -0.0101/119 | TradesCount 149880
Sample 000289 | idx 1510973 | Trade 137155053 | Candle 029096435 | Loss 0.092130 | MAE 0.262324 | MSE 0.092130 | Buy -0.0101/119 | Sell 0.0085/120 | TradesCount 132090
Sample 000292 | idx 1433172 | Trade 071299149 | Candle 029018634 | Loss 241.281952 | MAE 14.550879 | MSE 241.281952 | Buy 0.0027/119 | Sell -0.0024/120 | TradesCount 55452
Sample 000294 | idx 1410072 | Trade 066581198 | Candle 028995534 | Loss 430.177063 | MAE 20.643204 | MSE 430.177063 | Buy -0.0011/120 | Sell 0.0011/119 | TradesCount 9997
Sample 000296 | idx  402121 | Trade 013850078 | Candle 027676995 | Loss 23.249859 | MAE 4.734542 | MSE 23.249859 | Buy -0.0012/120 | Sell 0.0020/119 | TradesCount 12029
Sample 000298 | idx   27087 | Trade 000493411 | Candle 027284244 | Loss 19.169968 | MAE 4.351124 | MSE 19.169968 | Buy 0.0200/65 | Sell -0.0186/65 | TradesCount 10903
Sample 000300 | idx  242306 | Trade 004481504 | Candle 027516929 | Loss 1.315807 | MAE 1.119768 | MSE 1.315807 | Buy 0.0024/119 | Sell -0.0024/120 | TradesCount 4936
Sample 000304 | idx 1526592 | Trade 148409589 | Candle 029112054 | Loss 64.804085 | MAE 7.404169 | MSE 64.804085 | Buy 0.0201/17 | Sell -0.0197/17 | TradesCount 354064
Sample 000305 | idx 1152458 | Trade 036492699 | Candle 028737740 | Loss 783.823059 | MAE 25.048319 | MSE 783.823059 | Buy -0.0025/119 | Sell 0.0025/120 | TradesCount 19070
Sample 000306 | idx 1540835 | Trade 155905761 | Candle 029126297 | Loss 130.712769 | MAE 8.253574 | MSE 130.712769 | Buy -0.0194/13 | Sell 0.0200/13 | TradesCount 99606
Sample 000307 | idx 1403846 | Trade 066117603 | Candle 028989305 | Loss 198.488586 | MAE 13.049027 | MSE 198.488586 | Buy 0.0088/119 | Sell -0.0086/120 | TradesCount 58996
Sample 000309 | idx  361625 | Trade 011382126 | Candle 027636482 | Loss 9.331270 | MAE 2.872847 | MSE 9.331270 | Buy -0.0194/21 | Sell 0.0202/21 | TradesCount 37009
Sample 000310 | idx  416176 | Trade 014612670 | Candle 027691062 | Loss 0.150657 | MAE 0.294034 | MSE 0.150657 | Buy 0.0037/119 | Sell -0.0035/120 | TradesCount 6771
Sample 000317 | idx 1717112 | Trade 228505264 | Candle 029302574 | Loss 14.614904 | MAE 2.828768 | MSE 14.614904 | Buy -0.0063/119 | Sell 0.0064/120 | TradesCount 124050
Sample 000319 | idx 1337138 | Trade 056903589 | Candle 028922593 | Loss 41.354477 | MAE 5.937767 | MSE 41.354477 | Buy 0.0031/119 | Sell -0.0034/120 | TradesCount 7307
Sample 000320 | idx 1447869 | Trade 085673514 | Candle 029033331 | Loss 61.988461 | MAE 7.830257 | MSE 61.988461 | Buy 0.0044/120 | Sell -0.0043/119 | TradesCount 94053
Sample 000324 | idx 1291192 | Trade 050215420 | Candle 028876646 | Loss 73.095848 | MAE 7.939402 | MSE 73.095848 | Buy -0.0196/107 | Sell 0.0200/107 | TradesCount 33661
Sample 000325 | idx  798168 | Trade 020199617 | Candle 028378098 | Loss 4.635598 | MAE 1.933807 | MSE 4.635598 | Buy -0.0038/118 | Sell 0.0035/120 | TradesCount 3359
Sample 000326 | idx  320414 | Trade 008957302 | Candle 027595241 | Loss 43.711941 | MAE 5.334533 | MSE 43.711941 | Buy -0.0165/85 | Sell 0.0200/85 | TradesCount 29930
Sample 000327 | idx 1330227 | Trade 056223254 | Candle 028915682 | Loss 170.635529 | MAE 10.822384 | MSE 170.635529 | Buy -0.0070/119 | Sell 0.0071/120 | TradesCount 26723
Sample 000330 | idx  453978 | Trade 016241873 | Candle 027728978 | Loss 214.499023 | MAE 14.126394 | MSE 214.499023 | Buy 0.0145/120 | Sell -0.0142/119 | TradesCount 7210
Sample 000332 | idx 1718578 | Trade 229181472 | Candle 029304040 | Loss 6.815637 | MAE 2.515641 | MSE 6.815637 | Buy 0.0004/119 | Sell -0.0004/120 | TradesCount 88376
Sample 000335 | idx 1375379 | Trade 061603248 | Candle 028960837 | Loss 789.818970 | MAE 24.847023 | MSE 789.818970 | Buy 0.0200/9 | Sell -0.0197/9 | TradesCount 36320
Sample 000336 | idx 1082024 | Trade 028293667 | Candle 028667235 | Loss 44.031822 | MAE 6.464693 | MSE 44.031822 | Buy 0.0017/119 | Sell -0.0013/120 | TradesCount 16803
Sample 000337 | idx 1239909 | Trade 043006203 | Candle 028825340 | Loss 425.778961 | MAE 18.858597 | MSE 425.778961 | Buy 0.0027/120 | Sell -0.0027/119 | TradesCount 17421
Sample 000338 | idx 1620386 | Trade 180030576 | Candle 029205848 | Loss 478.882538 | MAE 20.212374 | MSE 478.882538 | Buy 0.0042/119 | Sell -0.0042/120 | TradesCount 17566
Sample 000339 | idx 1571354 | Trade 164979866 | Candle 029156816 | Loss 306.207214 | MAE 12.767240 | MSE 306.207214 | Buy -0.0020/119 | Sell 0.0027/120 | TradesCount 35187
Sample 000343 | idx 1682727 | Trade 216545730 | Candle 029268189 | Loss 7.402770 | MAE 2.078586 | MSE 7.402770 | Buy -0.0042/120 | Sell 0.0042/119 | TradesCount 110196
Sample 000346 | idx 1685158 | Trade 217947837 | Candle 029270620 | Loss 250.918488 | MAE 15.674046 | MSE 250.918488 | Buy -0.0128/119 | Sell 0.0127/120 | TradesCount 128633
Sample 000347 | idx  931947 | Trade 022828962 | Candle 028515249 | Loss 66.321487 | MAE 7.045252 | MSE 66.321487 | Buy 0.0202/100 | Sell -0.0199/100 | TradesCount 11107
Sample 000348 | idx 1476326 | Trade 103793483 | Candle 029061788 | Loss 613.814087 | MAE 21.563858 | MSE 613.814087 | Buy 0.0003/120 | Sell -0.0003/119 | TradesCount 160056
Sample 000350 | idx 1444287 | Trade 082195561 | Candle 029029749 | Loss 102.546249 | MAE 8.176641 | MSE 102.546249 | Buy 0.0048/119 | Sell -0.0047/120 | TradesCount 450406
Sample 000352 | idx 1445403 | Trade 083639001 | Candle 029030865 | Loss 441.824188 | MAE 18.774862 | MSE 441.824188 | Buy 0.0048/119 | Sell -0.0047/120 | TradesCount 336335
Sample 000354 | idx 1749189 | Trade 242579275 | Candle 029334651 | Loss 56.167507 | MAE 6.971071 | MSE 56.167507 | Buy 0.0034/119 | Sell -0.0034/120 | TradesCount 70332
Sample 000356 | idx  329111 | Trade 009465330 | Candle 027603941 | Loss 79.225975 | MAE 8.828973 | MSE 79.225975 | Buy -0.0151/119 | Sell 0.0161/120 | TradesCount 17068
Sample 000357 | idx 1560822 | Trade 162200154 | Candle 029146284 | Loss 55.692997 | MAE 6.361404 | MSE 55.692997 | Buy 0.0119/120 | Sell -0.0119/119 | TradesCount 54372
Sample 000358 | idx 1159725 | Trade 036922493 | Candle 028745018 | Loss 1469.417480 | MAE 36.083973 | MSE 1469.417480 | Buy -0.0015/119 | Sell 0.0017/120 | TradesCount 7249
Sample 000359 | idx 1736386 | Trade 236770517 | Candle 029321848 | Loss 14.833495 | MAE 3.800890 | MSE 14.833495 | Buy 0.0105/120 | Sell -0.0103/119 | TradesCount 144699
Sample 000361 | idx   10437 | Trade 000229073 | Candle 027266867 | Loss 11.600652 | MAE 2.986787 | MSE 11.600652 | Buy -0.0014/120 | Sell 0.0015/119 | TradesCount 4977
Sample 000363 | idx  458474 | Trade 016474211 | Candle 027733479 | Loss 305.465881 | MAE 17.110611 | MSE 305.465881 | Buy 0.0121/120 | Sell -0.0118/119 | TradesCount 4258
Sample 000365 | idx 1588038 | Trade 170945929 | Candle 029173500 | Loss 67.165825 | MAE 7.416721 | MSE 67.165825 | Buy -0.0131/120 | Sell 0.0131/119 | TradesCount 30944
Sample 000366 | idx  248112 | Trade 004639754 | Candle 027522771 | Loss 5.677527 | MAE 2.062212 | MSE 5.677527 | Buy 0.0043/120 | Sell -0.0045/119 | TradesCount 3700
Sample 000367 | idx 1768449 | Trade 255840692 | Candle 029353911 | Loss 950.293823 | MAE 29.489719 | MSE 950.293823 | Buy -0.0093/120 | Sell 0.0094/119 | TradesCount 122524
Sample 000368 | idx 1234585 | Trade 042706642 | Candle 028820001 | Loss 0.060514 | MAE 0.234910 | MSE 0.060514 | Buy 0.0200/55 | Sell -0.0196/55 | TradesCount 6569
Sample 000369 | idx 1240584 | Trade 043055472 | Candle 028826015 | Loss 34.310898 | MAE 5.032328 | MSE 34.310898 | Buy 0.0040/120 | Sell -0.0037/119 | TradesCount 16947
Sample 000372 | idx 1686794 | Trade 218703374 | Candle 029272256 | Loss 1.022683 | MAE 0.989104 | MSE 1.022683 | Buy 0.0092/120 | Sell -0.0091/119 | TradesCount 69923
Sample 000376 | idx 1470331 | Trade 098806999 | Candle 029055793 | Loss 113.822418 | MAE 10.557405 | MSE 113.822418 | Buy -0.0031/119 | Sell 0.0031/120 | TradesCount 141714
Sample 000377 | idx 1353339 | Trade 058198466 | Candle 028938795 | Loss 77.253616 | MAE 7.876471 | MSE 77.253616 | Buy 0.0062/119 | Sell -0.0063/120 | TradesCount 19066
Sample 000379 | idx 1176878 | Trade 038368482 | Candle 028762190 | Loss 36.642399 | MAE 5.362546 | MSE 36.642399 | Buy -0.0007/120 | Sell 0.0007/119 | TradesCount 20091
Sample 000383 | idx  430522 | Trade 015234596 | Candle 027705463 | Loss 0.367065 | MAE 0.604530 | MSE 0.367065 | Buy -0.0020/120 | Sell 0.0023/119 | TradesCount 7313
Sample 000384 | idx 1435651 | Trade 071689665 | Candle 029021113 | Loss 225.464905 | MAE 14.939505 | MSE 225.464905 | Buy -0.0198/43 | Sell 0.0200/43 | TradesCount 51055
Sample 000386 | idx  220839 | Trade 003918651 | Candle 027495134 | Loss 437.626465 | MAE 14.866471 | MSE 437.626465 | Buy -0.0042/120 | Sell 0.0030/119 | TradesCount 7387
Sample 000388 | idx  399457 | Trade 013695758 | Candle 027674330 | Loss 137.469055 | MAE 11.551538 | MSE 137.469055 | Buy -0.0101/119 | Sell 0.0096/120 | TradesCount 13485
Sample 000389 | idx  381961 | Trade 012722043 | Candle 027656822 | Loss 11.085709 | MAE 2.757330 | MSE 11.085709 | Buy -0.0100/119 | Sell 0.0028/120 | TradesCount 13679
Sample 000391 | idx  396481 | Trade 013535352 | Candle 027671351 | Loss 30.140236 | MAE 5.217096 | MSE 30.140236 | Buy -0.0050/119 | Sell 0.0052/120 | TradesCount 9677
Sample 000392 | idx 1010875 | Trade 024911200 | Candle 028594790 | Loss 154.448929 | MAE 11.767671 | MSE 154.448929 | Buy -0.0072/120 | Sell 0.0073/119 | TradesCount 10596
Sample 000394 | idx  792073 | Trade 020075148 | Candle 028371951 | Loss 222.600723 | MAE 14.462270 | MSE 222.600723 | Buy 0.0048/120 | Sell -0.0033/118 | TradesCount 9226
Sample 000401 | idx  386292 | Trade 013002941 | Candle 027661153 | Loss 18.109966 | MAE 4.123223 | MSE 18.109966 | Buy -0.0062/120 | Sell 0.0062/119 | TradesCount 9381
Sample 000404 | idx  239780 | Trade 004398105 | Candle 027514392 | Loss 23.674486 | MAE 4.226558 | MSE 23.674486 | Buy 0.0068/120 | Sell -0.0070/119 | TradesCount 9966
Sample 000406 | idx 1128707 | Trade 034625834 | Candle 028713955 | Loss 93.775284 | MAE 8.507096 | MSE 93.775284 | Buy -0.0190/40 | Sell 0.0201/40 | TradesCount 116960
Sample 000407 | idx 1078816 | Trade 028077872 | Candle 028664001 | Loss 15.796642 | MAE 2.826740 | MSE 15.796642 | Buy 0.0044/120 | Sell -0.0044/119 | TradesCount 16984
Sample 000411 | idx 1215457 | Trade 041700223 | Candle 028800831 | Loss 180.469696 | MAE 13.066565 | MSE 180.469696 | Buy 0.0040/120 | Sell -0.0041/119 | TradesCount 29331
Sample 000412 | idx 1179788 | Trade 038677105 | Candle 028765108 | Loss 2292.682373 | MAE 40.440598 | MSE 2292.682373 | Buy -0.0061/119 | Sell 0.0057/120 | TradesCount 43279
Sample 000413 | idx 1539985 | Trade 155682575 | Candle 029125447 | Loss 1.996454 | MAE 1.243685 | MSE 1.996454 | Buy 0.0079/120 | Sell -0.0100/119 | TradesCount 36666
Sample 000416 | idx 1068052 | Trade 027414777 | Candle 028653096 | Loss 15.213689 | MAE 3.644786 | MSE 15.213689 | Buy -0.0101/119 | Sell 0.0088/120 | TradesCount 15840
Sample 000419 | idx  863664 | Trade 021334531 | Candle 028445243 | Loss 176.548798 | MAE 11.556344 | MSE 176.548798 | Buy -0.0185/112 | Sell 0.0202/112 | TradesCount 3840
Sample 000420 | idx 1181507 | Trade 038827883 | Candle 028766828 | Loss 1.938226 | MAE 1.295692 | MSE 1.938226 | Buy -0.0145/120 | Sell 0.0148/119 | TradesCount 19418
Sample 000421 | idx  304885 | Trade 007419619 | Candle 027579706 | Loss 481.315033 | MAE 17.940006 | MSE 481.315033 | Buy -0.0107/120 | Sell 0.0109/119 | TradesCount 10302
Sample 000423 | idx 1528234 | Trade 151065698 | Candle 029113696 | Loss 1294.922729 | MAE 35.982506 | MSE 1294.922729 | Buy -0.0101/59 | Sell -0.0101/59 | TradesCount 91001
Sample 000424 | idx 1661505 | Trade 203013542 | Candle 029246967 | Loss 34.357452 | MAE 5.861432 | MSE 34.357452 | Buy -0.0100/119 | Sell -0.0035/120 | TradesCount 97340
Sample 000426 | idx 1059447 | Trade 026962951 | Candle 028644337 | Loss 0.549850 | MAE 0.566558 | MSE 0.549850 | Buy -0.0185/26 | Sell 0.0202/26 | TradesCount 7292
Sample 000427 | idx 1060209 | Trade 027012229 | Candle 028645099 | Loss 91.980148 | MAE 8.160168 | MSE 91.980148 | Buy 0.0089/120 | Sell -0.0107/119 | TradesCount 17488
Sample 000428 | idx 1109204 | Trade 032081564 | Candle 028694436 | Loss 3.276612 | MAE 1.546600 | MSE 3.276612 | Buy -0.0122/120 | Sell 0.0124/119 | TradesCount 22731
Sample 000431 | idx  243849 | Trade 004527456 | Candle 027518483 | Loss 6.696313 | MAE 2.313314 | MSE 6.696313 | Buy -0.0034/119 | Sell 0.0029/120 | TradesCount 5291
Sample 000432 | idx 1348117 | Trade 057640154 | Candle 028933573 | Loss 8.287334 | MAE 2.387691 | MSE 8.287334 | Buy 0.0012/120 | Sell -0.0010/119 | TradesCount 10875
Sample 000433 | idx  376533 | Trade 012441641 | Candle 027651392 | Loss 98.856575 | MAE 9.698496 | MSE 98.856575 | Buy -0.0102/90 | Sell -0.0103/90 | TradesCount 15008
Sample 000434 | idx 1624702 | Trade 181108422 | Candle 029210164 | Loss 94.426491 | MAE 8.480476 | MSE 94.426491 | Buy 0.0018/119 | Sell -0.0017/120 | TradesCount 63797
Sample 000435 | idx  898653 | Trade 021819773 | Candle 028481636 | Loss 0.345857 | MAE 0.509355 | MSE 0.345857 | Buy -0.0033/120 | Sell 0.0032/119 | TradesCount 3703
Sample 000438 | idx 1232895 | Trade 042615817 | Candle 028818311 | Loss 339.962463 | MAE 14.542901 | MSE 339.962463 | Buy -0.0014/120 | Sell 0.0016/119 | TradesCount 9280
Sample 000439 | idx  324815 | Trade 009249319 | Candle 027599642 | Loss 236.900803 | MAE 13.427521 | MSE 236.900803 | Buy -0.0193/112 | Sell 0.0200/112 | TradesCount 17374
Sample 000440 | idx  322647 | Trade 009099759 | Candle 027597474 | Loss 0.947761 | MAE 0.788780 | MSE 0.947761 | Buy -0.0194/21 | Sell 0.0201/21 | TradesCount 9228
Sample 000442 | idx  334075 | Trade 009710621 | Candle 027608905 | Loss 1.614042 | MAE 0.950194 | MSE 1.614042 | Buy -0.0197/76 | Sell 0.0201/76 | TradesCount 14677
Sample 000446 | idx 1023059 | Trade 025592232 | Candle 028607162 | Loss 8.579673 | MAE 2.252159 | MSE 8.579673 | Buy 0.0133/120 | Sell -0.0127/119 | TradesCount 4589
Sample 000450 | idx 1163457 | Trade 037284906 | Candle 028748755 | Loss 296.872681 | MAE 16.936661 | MSE 296.872681 | Buy 0.0073/120 | Sell -0.0071/119 | TradesCount 15492
Sample 000451 | idx 1385046 | Trade 062606814 | Candle 028970505 | Loss 280.396240 | MAE 14.508455 | MSE 280.396240 | Buy 0.0045/120 | Sell -0.0047/119 | TradesCount 15032
Sample 000452 | idx 1571303 | Trade 164962565 | Candle 029156765 | Loss 570.809509 | MAE 20.629848 | MSE 570.809509 | Buy -0.0108/120 | Sell 0.0110/119 | TradesCount 24486
Sample 000454 | idx 1296337 | Trade 051002194 | Candle 028881791 | Loss 217.734604 | MAE 13.668341 | MSE 217.734604 | Buy -0.0033/119 | Sell 0.0042/120 | TradesCount 12869
Sample 000458 | idx  378553 | Trade 012555626 | Candle 027653413 | Loss 278.779449 | MAE 15.644272 | MSE 278.779449 | Buy -0.0015/120 | Sell 0.0015/119 | TradesCount 9921
Sample 000459 | idx  315325 | Trade 008534236 | Candle 027590152 | Loss 616.668823 | MAE 20.035999 | MSE 616.668823 | Buy -0.0101/44 | Sell -0.0102/44 | TradesCount 12715
Sample 000460 | idx 1745894 | Trade 241163849 | Candle 029331356 | Loss 10.462454 | MAE 3.187164 | MSE 10.462454 | Buy -0.0008/120 | Sell 0.0016/119 | TradesCount 108496
Sample 000463 | idx 1388285 | Trade 062951245 | Candle 028973744 | Loss 252.553650 | MAE 13.141595 | MSE 252.553650 | Buy -0.0145/120 | Sell 0.0143/119 | TradesCount 22500
Sample 000466 | idx 1675006 | Trade 211946364 | Candle 029260468 | Loss 112.494316 | MAE 8.990872 | MSE 112.494316 | Buy -0.0100/119 | Sell 0.0094/120 | TradesCount 127674
Sample 000467 | idx 1068236 | Trade 027423341 | Candle 028653280 | Loss 0.008744 | MAE 0.084617 | MSE 0.008744 | Buy -0.0043/120 | Sell 0.0047/119 | TradesCount 10828
Sample 000469 | idx 1155954 | Trade 036665033 | Candle 028741240 | Loss 69.666748 | MAE 8.332282 | MSE 69.666748 | Buy 0.0051/120 | Sell -0.0051/119 | TradesCount 7800
